,needle,needle point,insertion %,context size,retrieved_needles_check,total_needles,run name,run_url,retrieved_needles
205, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.48379970544919,136000,1,10,136000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--552d,https://smith.langchain.com/public/cc1700a4-dee7-43bf-a799-b56f97c5486a/r,4.0
206, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.983615007916344,109000,1,10,109000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--07ed,https://smith.langchain.com/public/1b1ee0fd-6f8c-43d5-a45c-3aaec666e722/r,6.0
207, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.46886446886447,109000,0,10,109000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--07ed,https://smith.langchain.com/public/1b1ee0fd-6f8c-43d5-a45c-3aaec666e722/r,6.0
208, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.990319582601014,109000,1,10,109000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--07ed,https://smith.langchain.com/public/1b1ee0fd-6f8c-43d5-a45c-3aaec666e722/r,6.0
209, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.48360919688285,109000,0,10,109000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--07ed,https://smith.langchain.com/public/1b1ee0fd-6f8c-43d5-a45c-3aaec666e722/r,6.0
210, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.97922837745847,109000,0,10,109000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--07ed,https://smith.langchain.com/public/1b1ee0fd-6f8c-43d5-a45c-3aaec666e722/r,6.0
211, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.467279232545096,109000,0,10,109000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--07ed,https://smith.langchain.com/public/1b1ee0fd-6f8c-43d5-a45c-3aaec666e722/r,6.0
212, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.987879233761575,109000,1,10,109000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--07ed,https://smith.langchain.com/public/1b1ee0fd-6f8c-43d5-a45c-3aaec666e722/r,6.0
213, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.46193453475543,109000,1,10,109000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--07ed,https://smith.langchain.com/public/1b1ee0fd-6f8c-43d5-a45c-3aaec666e722/r,6.0
214, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.97812097812098,109000,1,10,109000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--07ed,https://smith.langchain.com/public/1b1ee0fd-6f8c-43d5-a45c-3aaec666e722/r,6.0
215, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.46599264705883,109000,1,10,109000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--07ed,https://smith.langchain.com/public/1b1ee0fd-6f8c-43d5-a45c-3aaec666e722/r,6.0
216, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.970846195305993,82000,1,10,82000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--3024,https://smith.langchain.com/public/0032755a-d55e-4b11-aca3-6a3c99f15b6d/r,7.0
217, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.485512038601906,82000,1,10,82000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--3024,https://smith.langchain.com/public/0032755a-d55e-4b11-aca3-6a3c99f15b6d/r,7.0
218, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.992016945624624,82000,1,10,82000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--3024,https://smith.langchain.com/public/0032755a-d55e-4b11-aca3-6a3c99f15b6d/r,7.0
219, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.47819167819412,82000,0,10,82000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--3024,https://smith.langchain.com/public/0032755a-d55e-4b11-aca3-6a3c99f15b6d/r,7.0
220, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.983379433578925,82000,0,10,82000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--3024,https://smith.langchain.com/public/0032755a-d55e-4b11-aca3-6a3c99f15b6d/r,7.0
221, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.48094171775387,82000,0,10,82000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--3024,https://smith.langchain.com/public/0032755a-d55e-4b11-aca3-6a3c99f15b6d/r,7.0
222, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.978981881354066,82000,0,10,82000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--3024,https://smith.langchain.com/public/0032755a-d55e-4b11-aca3-6a3c99f15b6d/r,7.0
223, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.47137964774952,82000,0,10,82000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--3024,https://smith.langchain.com/public/0032755a-d55e-4b11-aca3-6a3c99f15b6d/r,7.0
224, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.97823428711176,82000,1,10,82000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--3024,https://smith.langchain.com/public/0032755a-d55e-4b11-aca3-6a3c99f15b6d/r,7.0
225, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.47677261613693,82000,1,10,82000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--3024,https://smith.langchain.com/public/0032755a-d55e-4b11-aca3-6a3c99f15b6d/r,7.0
226, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.993044878834469,55000,1,10,55000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--ce45,https://smith.langchain.com/public/466842b8-ade8-463c-b170-29b4577c8da6/r,7.0
227, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.494821970944487,55000,1,10,55000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--ce45,https://smith.langchain.com/public/466842b8-ade8-463c-b170-29b4577c8da6/r,7.0
228, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.98441643955883,55000,1,10,55000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--ce45,https://smith.langchain.com/public/466842b8-ade8-463c-b170-29b4577c8da6/r,7.0
229, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.489367148786776,55000,1,10,55000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--ce45,https://smith.langchain.com/public/466842b8-ade8-463c-b170-29b4577c8da6/r,7.0
230, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.97152049135378,55000,0,10,55000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--ce45,https://smith.langchain.com/public/466842b8-ade8-463c-b170-29b4577c8da6/r,7.0
231, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.47702063117885,55000,1,10,55000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--ce45,https://smith.langchain.com/public/466842b8-ade8-463c-b170-29b4577c8da6/r,7.0
232, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.89006010339977,55000,0,10,55000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--ce45,https://smith.langchain.com/public/466842b8-ade8-463c-b170-29b4577c8da6/r,7.0
233, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.47187728268808,55000,1,10,55000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--ce45,https://smith.langchain.com/public/466842b8-ade8-463c-b170-29b4577c8da6/r,7.0
234, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.89631252281855,55000,1,10,55000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--ce45,https://smith.langchain.com/public/466842b8-ade8-463c-b170-29b4577c8da6/r,7.0
235, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.44890510948905,55000,1,10,55000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--ce45,https://smith.langchain.com/public/466842b8-ade8-463c-b170-29b4577c8da6/r,7.0
236, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.946446663771892,28000,1,10,28000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--e73d,https://smith.langchain.com/public/98d9a9f5-eb6f-422e-a380-bf673eb1cb25/r,8.0
237, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.468069718666376,28000,1,10,28000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--e73d,https://smith.langchain.com/public/98d9a9f5-eb6f-422e-a380-bf673eb1cb25/r,8.0
238, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.933075561016153,28000,1,10,28000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--e73d,https://smith.langchain.com/public/98d9a9f5-eb6f-422e-a380-bf673eb1cb25/r,8.0
239, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.435660370544255,28000,0,10,28000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--e73d,https://smith.langchain.com/public/98d9a9f5-eb6f-422e-a380-bf673eb1cb25/r,8.0
240, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.94015736663538,28000,0,10,28000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--e73d,https://smith.langchain.com/public/98d9a9f5-eb6f-422e-a380-bf673eb1cb25/r,8.0
241, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.414962305666776,28000,1,10,28000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--e73d,https://smith.langchain.com/public/98d9a9f5-eb6f-422e-a380-bf673eb1cb25/r,8.0
242, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.7758390713436,28000,1,10,28000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--e73d,https://smith.langchain.com/public/98d9a9f5-eb6f-422e-a380-bf673eb1cb25/r,8.0
243, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.23559077809799,28000,1,10,28000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--e73d,https://smith.langchain.com/public/98d9a9f5-eb6f-422e-a380-bf673eb1cb25/r,8.0
244, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.92152627789777,28000,1,10,28000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--e73d,https://smith.langchain.com/public/98d9a9f5-eb6f-422e-a380-bf673eb1cb25/r,8.0
245, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.43165467625899,28000,1,10,28000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--e73d,https://smith.langchain.com/public/98d9a9f5-eb6f-422e-a380-bf673eb1cb25/r,8.0
246, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,2.9874213836477987,1000,1,10,1000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--def3,https://smith.langchain.com/public/9bb9c093-261b-4c11-ba8f-dbc77872cde8/r,10.0
247, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,12.385321100917432,1000,1,10,1000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--def3,https://smith.langchain.com/public/9bb9c093-261b-4c11-ba8f-dbc77872cde8/r,10.0
248, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,22.73402674591382,1000,1,10,1000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--def3,https://smith.langchain.com/public/9bb9c093-261b-4c11-ba8f-dbc77872cde8/r,10.0
249, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,32.51088534107402,1000,1,10,1000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--def3,https://smith.langchain.com/public/9bb9c093-261b-4c11-ba8f-dbc77872cde8/r,10.0
250, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,41.92634560906516,1000,1,10,1000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--def3,https://smith.langchain.com/public/9bb9c093-261b-4c11-ba8f-dbc77872cde8/r,10.0
251, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,49.23928077455049,1000,1,10,1000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--def3,https://smith.langchain.com/public/9bb9c093-261b-4c11-ba8f-dbc77872cde8/r,10.0
252, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,58.32205683355887,1000,1,10,1000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--def3,https://smith.langchain.com/public/9bb9c093-261b-4c11-ba8f-dbc77872cde8/r,10.0
253, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,69.34210526315789,1000,1,10,1000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--def3,https://smith.langchain.com/public/9bb9c093-261b-4c11-ba8f-dbc77872cde8/r,10.0
254, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,77.3076923076923,1000,1,10,1000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--def3,https://smith.langchain.com/public/9bb9c093-261b-4c11-ba8f-dbc77872cde8/r,10.0
255, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,87.875,1000,1,10,1000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--def3,https://smith.langchain.com/public/9bb9c093-261b-4c11-ba8f-dbc77872cde8/r,10.0
256, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.997468835031324,190000,1,10,190000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--590e,https://smith.langchain.com/public/295f7d6a-bd75-43e5-8b04-879f477714c9/r,6.0
257, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.48532590928744,190000,0,10,190000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--590e,https://smith.langchain.com/public/295f7d6a-bd75-43e5-8b04-879f477714c9/r,6.0
258, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.983381925735344,190000,1,10,190000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--590e,https://smith.langchain.com/public/295f7d6a-bd75-43e5-8b04-879f477714c9/r,6.0
259, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.49429856238369,190000,0,10,190000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--590e,https://smith.langchain.com/public/295f7d6a-bd75-43e5-8b04-879f477714c9/r,6.0
260, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.987570240266514,190000,0,10,190000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--590e,https://smith.langchain.com/public/295f7d6a-bd75-43e5-8b04-879f477714c9/r,6.0
261, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.49073649478451,190000,0,10,190000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--590e,https://smith.langchain.com/public/295f7d6a-bd75-43e5-8b04-879f477714c9/r,6.0
262, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.989364337326535,190000,0,10,190000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--590e,https://smith.langchain.com/public/295f7d6a-bd75-43e5-8b04-879f477714c9/r,6.0
263, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.48661467116358,190000,1,10,190000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--590e,https://smith.langchain.com/public/295f7d6a-bd75-43e5-8b04-879f477714c9/r,6.0
264, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.98745916324165,190000,1,10,190000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--590e,https://smith.langchain.com/public/295f7d6a-bd75-43e5-8b04-879f477714c9/r,6.0
265, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.48524762908325,190000,1,10,190000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--590e,https://smith.langchain.com/public/295f7d6a-bd75-43e5-8b04-879f477714c9/r,6.0
266, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.999508103986818,163000,1,10,163000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--4953,https://smith.langchain.com/public/a218bfc8-7b03-4c86-9789-d1b07da77548/r,5.0
267, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.49272689266787,163000,1,10,163000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--4953,https://smith.langchain.com/public/a218bfc8-7b03-4c86-9789-d1b07da77548/r,5.0
268, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.985541546538148,163000,0,10,163000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--4953,https://smith.langchain.com/public/a218bfc8-7b03-4c86-9789-d1b07da77548/r,5.0
269, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.481673622678855,163000,0,10,163000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--4953,https://smith.langchain.com/public/a218bfc8-7b03-4c86-9789-d1b07da77548/r,5.0
270, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.99226826300198,163000,0,10,163000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--4953,https://smith.langchain.com/public/a218bfc8-7b03-4c86-9789-d1b07da77548/r,5.0
271, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.490428519631514,163000,0,10,163000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--4953,https://smith.langchain.com/public/a218bfc8-7b03-4c86-9789-d1b07da77548/r,5.0
272, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.99128666146406,163000,0,10,163000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--4953,https://smith.langchain.com/public/a218bfc8-7b03-4c86-9789-d1b07da77548/r,5.0
273, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.48193659375768,163000,1,10,163000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--4953,https://smith.langchain.com/public/a218bfc8-7b03-4c86-9789-d1b07da77548/r,5.0
274, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.97862145226686,163000,1,10,163000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--4953,https://smith.langchain.com/public/a218bfc8-7b03-4c86-9789-d1b07da77548/r,5.0
275, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.47850122850123,163000,1,10,163000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--4953,https://smith.langchain.com/public/a218bfc8-7b03-4c86-9789-d1b07da77548/r,5.0
276, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.977292164322156,136000,1,10,136000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--eccd,https://smith.langchain.com/public/947ec175-107d-4da6-a93a-b47f67031ccb/r,4.0
277, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.48685626667846,136000,0,10,136000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--eccd,https://smith.langchain.com/public/947ec175-107d-4da6-a93a-b47f67031ccb/r,4.0
278, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.98340126627995,136000,0,10,136000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--eccd,https://smith.langchain.com/public/947ec175-107d-4da6-a93a-b47f67031ccb/r,4.0
279, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.49276654703034,136000,0,10,136000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--eccd,https://smith.langchain.com/public/947ec175-107d-4da6-a93a-b47f67031ccb/r,4.0
280, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.97525533137813,136000,0,10,136000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--eccd,https://smith.langchain.com/public/947ec175-107d-4da6-a93a-b47f67031ccb/r,4.0
281, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.48336685749651,136000,1,10,136000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--eccd,https://smith.langchain.com/public/947ec175-107d-4da6-a93a-b47f67031ccb/r,4.0
282, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.95861174754492,136000,0,10,136000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--eccd,https://smith.langchain.com/public/947ec175-107d-4da6-a93a-b47f67031ccb/r,4.0
283, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.47024160282852,136000,0,10,136000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--eccd,https://smith.langchain.com/public/947ec175-107d-4da6-a93a-b47f67031ccb/r,4.0
284, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.96700544999264,136000,1,10,136000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--eccd,https://smith.langchain.com/public/947ec175-107d-4da6-a93a-b47f67031ccb/r,4.0
285, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.48379970544919,136000,1,10,136000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--eccd,https://smith.langchain.com/public/947ec175-107d-4da6-a93a-b47f67031ccb/r,4.0
286, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.983615007916344,109000,1,10,109000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--0f0e,https://smith.langchain.com/public/699b5b1e-4bb5-4143-8b91-d1d629c41fe7/r,6.0
287, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.46886446886447,109000,0,10,109000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--0f0e,https://smith.langchain.com/public/699b5b1e-4bb5-4143-8b91-d1d629c41fe7/r,6.0
288, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.990319582601014,109000,1,10,109000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--0f0e,https://smith.langchain.com/public/699b5b1e-4bb5-4143-8b91-d1d629c41fe7/r,6.0
289, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.48360919688285,109000,0,10,109000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--0f0e,https://smith.langchain.com/public/699b5b1e-4bb5-4143-8b91-d1d629c41fe7/r,6.0
290, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.97922837745847,109000,0,10,109000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--0f0e,https://smith.langchain.com/public/699b5b1e-4bb5-4143-8b91-d1d629c41fe7/r,6.0
291, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.467279232545096,109000,0,10,109000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--0f0e,https://smith.langchain.com/public/699b5b1e-4bb5-4143-8b91-d1d629c41fe7/r,6.0
292, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.987879233761575,109000,1,10,109000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--0f0e,https://smith.langchain.com/public/699b5b1e-4bb5-4143-8b91-d1d629c41fe7/r,6.0
293, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.46193453475543,109000,1,10,109000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--0f0e,https://smith.langchain.com/public/699b5b1e-4bb5-4143-8b91-d1d629c41fe7/r,6.0
294, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.97812097812098,109000,1,10,109000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--0f0e,https://smith.langchain.com/public/699b5b1e-4bb5-4143-8b91-d1d629c41fe7/r,6.0
295, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.46599264705883,109000,1,10,109000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--0f0e,https://smith.langchain.com/public/699b5b1e-4bb5-4143-8b91-d1d629c41fe7/r,6.0
296, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.970846195305993,82000,1,10,82000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--19e1,https://smith.langchain.com/public/e4ea561d-caab-4f09-84fc-35982f70a862/r,6.0
297, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.485512038601906,82000,1,10,82000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--19e1,https://smith.langchain.com/public/e4ea561d-caab-4f09-84fc-35982f70a862/r,6.0
298, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.992016945624624,82000,1,10,82000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--19e1,https://smith.langchain.com/public/e4ea561d-caab-4f09-84fc-35982f70a862/r,6.0
299, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.47819167819412,82000,0,10,82000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--19e1,https://smith.langchain.com/public/e4ea561d-caab-4f09-84fc-35982f70a862/r,6.0
300, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.983379433578925,82000,0,10,82000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--19e1,https://smith.langchain.com/public/e4ea561d-caab-4f09-84fc-35982f70a862/r,6.0
301, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.48094171775387,82000,0,10,82000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--19e1,https://smith.langchain.com/public/e4ea561d-caab-4f09-84fc-35982f70a862/r,6.0
302, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.978981881354066,82000,0,10,82000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--19e1,https://smith.langchain.com/public/e4ea561d-caab-4f09-84fc-35982f70a862/r,6.0
303, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.47137964774952,82000,0,10,82000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--19e1,https://smith.langchain.com/public/e4ea561d-caab-4f09-84fc-35982f70a862/r,6.0
304, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.97823428711176,82000,1,10,82000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--19e1,https://smith.langchain.com/public/e4ea561d-caab-4f09-84fc-35982f70a862/r,6.0
305, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.47677261613693,82000,1,10,82000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--19e1,https://smith.langchain.com/public/e4ea561d-caab-4f09-84fc-35982f70a862/r,6.0
